institution,institution_type,ministry,institution_size,recruitment_volume,avg_salary,executive_salary,region,hiring_rate,salary_gap_ratio,synthetic_employee_count,avg_quit_probability,avg_expected_total_tenure,high_risk_employee_ratio,avg_burnout_risk_score,high_burnout_employee_ratio,avg_vacation_usage_rate,avg_overtime_hours,salary_percentile,hiring_rate_percentile,quit_risk_percentile,org_health_score,org_health_level,hiring_competitiveness_score,hiring_competitiveness_level,risk_signal_summary,flex_time_ratio,remote_ratio,compress_ratio
한국장애인개발원,기타공공기관,보건복지부,385.0,6.0,61610.0,185188.0,서울특별시,0.0155844155844155,3.0058107450089278,30,0.3423333333333333,11.566666666666666,0.1,35.43333333333333,0.13333333333333333,0.6723333333333333,11.3,0.282798833819242,0.10495626822157435,0.39067055393586003,63.8,medium,40.0,medium,채용경쟁력 낮음,0.9004,0.0776,0.0219
한국장애인고용공단,준정부기관(위탁집행형),고용노동부,1473.88,58.0,59593.0,174178.0,경기도,0.0393519146741932,2.922792945480174,44,0.36227272727272725,9.681818181818182,0.13636363636363635,38.63636363636363,0.18181818181818182,0.6506818181818181,12.613636363636363,0.2303206997084548,0.4110787172011662,0.6297376093294461,48.4,medium,29.2,low,채용경쟁력 낮음,0.8829,0.0901,0.027
한국장학재단,준정부기관(위탁집행형),교육부,522.0,21.0,81323.0,269056.0,대구광역시,0.0402298850574712,3.3084859141940166,30,0.4343333333333333,11.3,0.26666666666666666,30.466666666666665,0.1,0.6946666666666667,12.066666666666666,0.7551020408163265,0.42565597667638483,0.793002915451895,49.5,medium,39.9,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 채용경쟁력 낮음,0.896,0.0796,0.0243
한국재정정보원,준정부기관(위탁집행형),기획예산처,299.0,21.0,73515.0,202854.0,서울특별시,0.0702341137123745,2.7593552336257905,30,0.35866666666666663,10.5,0.13333333333333333,34.333333333333336,0.2,0.6423333333333333,11.3,0.5918367346938775,0.7900874635568513,0.5947521865889213,58.8,medium,41.0,medium,채용경쟁력 낮음,0.8979,0.0921,0.01
한국저작권보호원,기타공공기관,문화체육관광부,114.0,4.0,58012.0,162943.0,서울특별시,0.0350877192982456,2.808780941874095,30,0.3423333333333333,10.866666666666667,0.1,35.7,0.13333333333333333,0.6866666666666668,12.433333333333334,0.1836734693877551,0.3294460641399417,0.39067055393586003,59.5,medium,36.2,low,채용경쟁력 낮음,0.9015,0.0782,0.0203
한국저작권위원회,기타공공기관,문화체육관광부,157.0,10.0,64170.0,171647.0,경상남도,0.0636942675159235,2.67487922705314,30,0.3433333333333334,10.133333333333333,0.1,30.566666666666666,0.1,0.657,12.1,0.3498542274052478,0.7463556851311953,0.4110787172011662,59.5,medium,36.4,low,채용경쟁력 낮음,0.924,0.0496,0.0264
한국전기안전공사,준정부기관(위탁집행형),기후에너지환경부,3219.5,150.0,68513.0,158756.0,전라북도,0.0465910855722938,2.317166085268489,96,0.3364583333333333,11.1875,0.09375,27.34375,0.0625,0.7005208333333334,10.78125,0.47230320699708456,0.5131195335276968,0.31486880466472306,69.4,medium,43.1,medium,채용경쟁력 낮음,0.8876,0.0817,0.0308
한국전력거래소,준정부기관(위탁집행형),기후에너지환경부,524.0,27.0,94322.0,184849.0,전라남도,0.0515267175572519,1.9597654841924472,30,0.475,10.3,0.43333333333333335,37.4,0.26666666666666666,0.5903333333333334,13.8,0.9096209912536443,0.6005830903790087,0.9795918367346939,34.3,low,37.0,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.887,0.0812,0.0318
한국전력공사,공기업(시장형),기후에너지환경부,23423.0,600.0,89488.0,168260.0,전라남도,0.0256158476710925,1.880252100840336,500,0.33944,11.148,0.088,29.882,0.108,0.67988,12.118,0.8629737609329446,0.21865889212827988,0.3556851311953353,73.0,high,49.6,medium,전반적으로 안정,0.8703,0.0939,0.0357
한국전력국제원자력대학원대학교,기타공공기관,기후에너지환경부,67.0,6.0,97427.0,205672.0,울산광역시,0.0895522388059701,2.111036981534893,30,0.3186666666666667,12.0,0.03333333333333333,27.533333333333335,0.06666666666666667,0.7116666666666667,9.7,0.9504373177842566,0.8542274052478134,0.09766763848396501,83.6,high,62.7,medium,전반적으로 안정,0.9188,0.0627,0.0185
한국전력기술주식회사,공기업(준시장형),기후에너지환경부,2355.0,185.0,98136.0,181021.0,경상북도,0.078556263269639,1.8445932175756092,70,0.459,10.67142857142857,0.35714285714285715,30.5,0.07142857142857142,0.6587142857142857,11.442857142857143,0.956268221574344,0.8250728862973761,0.9125364431486881,44.8,medium,43.4,medium,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.8804,0.0922,0.0274
한국제품안전관리원,기타공공기관,산업통상부,101.0,11.0,47192.0,162795.0,서울특별시,0.1089108910891089,3.449631293439566,30,0.35233333333333333,10.866666666666667,0.13333333333333333,34.766666666666666,0.13333333333333333,0.6743333333333333,11.2,0.026239067055393587,0.9183673469387755,0.5568513119533528,54.1,medium,35.5,low,채용경쟁력 낮음,0.9061,0.0774,0.0166
한국조세재정연구원,기타공공기관,국무조정실,365.0,23.0,81062.0,166799.0,세종특별자치시,0.0630136986301369,2.057671905455084,30,0.37466666666666665,11.1,0.16666666666666666,38.5,0.16666666666666666,0.586,13.9,0.7434402332361516,0.7317784256559767,0.7157434402332361,60.1,medium,45.2,medium,퇴사위험 상위권,0.8956,0.0774,0.027
한국조폐공사,공기업(준시장형),재정경제부,1410.0,53.0,86376.0,162769.0,대전광역시,0.0375886524822695,1.884423914050199,42,0.34785714285714286,10.666666666666666,0.11904761904761904,33.07142857142857,0.14285714285714285,0.6785714285714286,12.595238095238095,0.8104956268221575,0.3819241982507289,0.49854227405247814,66.4,medium,45.9,medium,전반적으로 안정,0.8933,0.0832,0.0235
한국주택금융공사,준정부기관(기금관리형),금융위원회,1004.0,30.0,93495.0,229643.0,부산광역시,0.0298804780876494,2.4562062142360555,30,0.332,10.866666666666667,0.06666666666666667,29.866666666666667,0.1,0.6736666666666667,11.2,0.8950437317784257,0.2594752186588921,0.2303206997084548,72.4,high,50.6,medium,전반적으로 안정,0.9013,0.0767,0.0221
한국중부발전(주),공기업(시장형),기후에너지환경부,2890.0,112.0,97415.0,157309.0,충청남도,0.0387543252595155,1.614833444541395,86,0.3238372093023256,11.848837209302326,0.023255813953488372,27.709302325581394,0.046511627906976744,0.6902325581395349,11.55813953488372,0.9475218658892128,0.39941690962099125,0.14285714285714285,83.6,high,58.4,medium,전반적으로 안정,0.8831,0.0858,0.0311
한국중소벤처기업유통원,기타공공기관,중소벤처기업부,297.0,15.0,65212.0,155609.0,서울특별시,0.0505050505050505,2.3862019260258847,30,0.3456666666666667,10.9,0.06666666666666667,35.06666666666667,0.1,0.6940000000000001,13.7,0.3848396501457726,0.5816326530612245,0.45043731778425655,63.9,medium,39.8,low,채용경쟁력 낮음,0.904,0.0808,0.0152
한국지능정보사회진흥원,준정부기관(위탁집행형),과학기술정보통신부,716.0,26.0,72883.0,178806.0,대구광역시,0.0363128491620111,2.453329308617922,30,0.466,9.766666666666667,0.43333333333333335,30.466666666666665,0.06666666666666667,0.6896666666666668,11.533333333333333,0.5685131195335277,0.34402332361516036,0.9416909620991254,30.8,low,25.7,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.8886,0.0823,0.0291
한국지식재산보호원,기타공공기관,지식재산처,119.0,3.0,59607.0,208104.0,서울특별시,0.0252100840336134,3.491267804116966,30,0.319,11.033333333333333,0.0,26.233333333333334,0.06666666666666667,0.7566666666666666,9.6,0.23323615160349853,0.2099125364431487,0.10787172011661808,70.0,high,39.0,low,채용경쟁력 낮음,0.8973,0.0791,0.0236
한국지식재산연구원,기타공공기관,지식재산처,70.0,3.0,81073.0,213519.0,서울특별시,0.0428571428571428,2.633663488461017,30,0.47433333333333333,10.166666666666666,0.43333333333333335,35.833333333333336,0.1,0.6863333333333334,12.5,0.7463556851311953,0.4752186588921283,0.9766763848396501,31.1,low,30.6,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9066,0.0811,0.0123
한국지역난방공사,공기업(시장형),기후에너지환경부,2133.0,69.0,86934.0,194386.0,경기도,0.0323488045007032,2.236018128695332,63,0.3731746031746032,10.396825396825397,0.14285714285714285,37.0,0.15873015873015872,0.6799999999999999,13.412698412698413,0.8221574344023324,0.2944606413994169,0.7026239067055393,58.6,medium,42.2,medium,퇴사위험 상위권 | 채용경쟁력 낮음,0.8714,0.0991,0.0295
한국직업능력연구원,기타공공기관,국무조정실,208.0,1.0,90897.0,156355.0,세종특별자치시,0.0048076923076923,1.7201337777924464,30,0.33766666666666667,11.1,0.13333333333333333,31.666666666666668,0.16666666666666666,0.6293333333333333,12.4,0.8658892128279884,0.043731778425655975,0.33527696793002915,70.8,high,48.8,medium,전반적으로 안정,0.9109,0.0683,0.0208
한국철도공사,공기업(준시장형),국토교통부,32380.0,1596.0,70911.0,110137.0,대전광역시,0.049289684990735,1.553172286387161,500,0.33504,11.082,0.072,30.05,0.102,0.68248,11.536,0.5335276967930029,0.5626822157434402,0.27988338192419826,71.3,high,43.8,medium,채용경쟁력 낮음,0.874,0.0944,0.0316
한국청소년상담복지개발원,기타공공기관,성평등가족부,258.5,2.0,53364.0,165536.0,부산광역시,0.0077369439071566,3.1020163406041528,30,0.4796666666666667,10.633333333333333,0.43333333333333335,33.3,0.13333333333333333,0.658,12.266666666666667,0.09329446064139942,0.061224489795918366,0.9883381924198251,26.1,low,19.7,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9074,0.0692,0.0234
한국청소년정책연구원,기타공공기관,국무조정실,90.0,0.0,71568.0,154825.0,세종특별자치시,0.0,2.163327185334228,30,0.46699999999999997,10.966666666666667,0.43333333333333335,31.566666666666666,0.13333333333333333,0.667,12.133333333333333,0.5451895043731778,0.016034985422740525,0.9446064139941691,36.9,low,29.1,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9113,0.0655,0.0232
한국청소년활동진흥원,기타공공기관,성평등가족부,415.0,14.0,53573.0,159685.0,서울특별시,0.0337349397590361,2.980699232822504,30,0.328,11.733333333333333,0.03333333333333333,31.9,0.13333333333333333,0.7093333333333334,11.5,0.09620991253644315,0.30903790087463556,0.18221574344023322,68.7,medium,40.1,medium,채용경쟁력 낮음,0.8869,0.0894,0.0237
한국체육산업개발(주),기타공공기관,문화체육관광부,1171.0,25.0,62685.0,161598.0,서울특별시,0.0213492741246797,2.5779373055754964,35,0.35371428571428576,9.885714285714286,0.08571428571428572,33.2,0.14285714285714285,0.674,11.485714285714286,0.30612244897959184,0.17784256559766765,0.5626822157434402,56.3,medium,31.1,low,채용경쟁력 낮음,0.8925,0.083,0.0244
한국출판문화산업진흥원,기타공공기관,문화체육관광부,94.0,5.0,53785.0,123490.0,전라북도,0.0531914893617021,2.29599330668402,30,0.47100000000000003,11.333333333333334,0.4666666666666667,31.833333333333332,0.06666666666666667,0.6726666666666666,13.666666666666666,0.09912536443148688,0.6239067055393586,0.9650145772594753,32.0,low,26.9,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9066,0.0664,0.027
한국치산기술협회,기타공공기관,산림청,94.0,12.0,96578.0,,충청북도,0.1276595744680851,,30,0.3516666666666667,11.033333333333333,0.06666666666666667,33.4,0.06666666666666667,0.6506666666666666,12.7,0.9329446064139941,0.9504373177842566,0.5539358600583091,68.1,medium,56.8,medium,전반적으로 안정,0.9076,0.073,0.0195
한국콘텐츠진흥원,기타공공기관,문화체육관광부,535.0,20.0,70096.0,183839.0,전라남도,0.0373831775700934,2.622674617667199,30,0.31933333333333336,12.066666666666666,0.06666666666666667,29.666666666666668,0.13333333333333333,0.6566666666666666,12.533333333333333,0.5247813411078717,0.3760932944606414,0.11078717201166181,76.2,high,49.2,medium,전반적으로 안정,0.9043,0.0701,0.0256
한국탄소산업진흥원,기타공공기관,산업통상부,107.0,4.0,81079.0,151862.0,전라북도,0.0373831775700934,1.873012740660344,30,0.44766666666666666,10.733333333333333,0.43333333333333335,29.533333333333335,0.06666666666666667,0.6639999999999999,12.533333333333333,0.749271137026239,0.3760932944606414,0.8629737609329446,41.7,medium,35.5,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9104,0.0653,0.0243
한국토지주택공사,공기업(준시장형),국토교통부,8872.0,358.0,76598.0,135764.0,경상남도,0.040351668169522,1.772422256455782,266,0.3380075187969925,11.296992481203008,0.07518796992481203,28.39097744360902,0.09774436090225563,0.6792857142857143,11.466165413533835,0.6647230320699709,0.42857142857142855,0.33819241982507287,73.3,high,46.3,medium,전반적으로 안정,0.8759,0.0845,0.0396
한국투자공사,기타공공기관,재정경제부,328.0,14.0,123738.0,344698.0,서울특별시,0.0426829268292682,2.78570851314875,30,0.2956666666666667,12.0,0.06666666666666667,30.7,0.16666666666666666,0.7113333333333334,10.266666666666667,1.0,0.46938775510204084,0.011661807580174927,82.9,high,72.1,high,전반적으로 안정,0.8861,0.0942,0.0197
한국특허기술진흥원,기타공공기관,지식재산처,666.0,0.0,76091.0,185049.0,대전광역시,0.0,2.431943331011552,30,0.3733333333333333,9.7,0.13333333333333333,32.46666666666667,0.13333333333333333,0.6880000000000001,13.633333333333333,0.6472303206997084,0.016034985422740525,0.7055393586005831,54.8,medium,32.4,low,퇴사위험 상위권 | 채용경쟁력 낮음,0.909,0.0699,0.021
한국특허전략개발원,기타공공기관,지식재산처,245.0,5.0,72571.0,213519.0,대전광역시,0.0204081632653061,2.942208320127875,30,0.4593333333333333,10.033333333333333,0.3333333333333333,31.7,0.1,0.6613333333333333,12.4,0.5626822157434402,0.1661807580174927,0.9169096209912536,35.5,low,26.6,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9097,0.0691,0.0212
한국특허정보원,기타공공기관,지식재산처,423.0,9.0,59577.0,205527.0,대전광역시,0.0212765957446808,3.4497708847373985,30,0.4456666666666667,10.433333333333334,0.3,29.266666666666666,0.16666666666666666,0.6943333333333332,11.333333333333334,0.22740524781341107,0.1749271137026239,0.8542274052478134,37.1,low,24.8,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9153,0.0606,0.0241
한국학중앙연구원,기타공공기관,교육부,272.0,12.0,76193.0,225424.0,경기도,0.0441176470588235,2.958591996640111,30,0.3706666666666667,9.733333333333333,0.1,34.3,0.16666666666666666,0.6609999999999999,12.166666666666666,0.6501457725947521,0.48542274052478135,0.685131195335277,54.8,medium,35.5,low,채용경쟁력 낮음,0.8957,0.0833,0.021
한국한의약진흥원,기타공공기관,보건복지부,148.0,2.0,55000.0,151892.0,경상북도,0.0135135135135135,2.7616727272727277,30,0.3463333333333333,10.133333333333333,0.06666666666666667,27.9,0.03333333333333333,0.702,10.366666666666667,0.11370262390670553,0.08454810495626822,0.4752186588921283,58.9,medium,29.5,low,채용경쟁력 낮음,0.9258,0.0557,0.0185
한국항로표지기술원,기타공공기관,해양수산부,64.0,7.0,62699.0,153663.0,세종특별자치시,0.109375,2.4508046380325044,30,0.29433333333333334,12.1,0.06666666666666667,22.8,0.06666666666666667,0.715,9.033333333333333,0.30903790087463556,0.9212827988338192,0.008746355685131196,80.4,high,53.0,medium,전반적으로 안정,0.922,0.0558,0.0222
한국해양교통안전공단,준정부기관(위탁집행형),해양수산부,544.0,24.0,63091.0,161301.0,세종특별자치시,0.0441176470588235,2.556640408299124,30,0.3346666666666667,10.9,0.16666666666666666,30.566666666666666,0.13333333333333333,0.6646666666666667,12.033333333333333,0.3177842565597668,0.48542274052478135,0.26822157434402333,61.8,medium,39.5,low,채용경쟁력 낮음,0.9166,0.0565,0.0268
한국해양수산개발원,기타공공기관,국무조정실,260.0,12.0,78032.0,175406.0,부산광역시,0.0461538461538461,2.247872667623539,30,0.32933333333333337,11.833333333333334,0.03333333333333333,37.1,0.16666666666666666,0.6366666666666667,14.0,0.6997084548104956,0.5072886297376094,0.1924198250728863,74.9,high,50.7,medium,전반적으로 안정,0.9131,0.0638,0.0231
한국해양수산연수원,기타공공기관,해양수산부,305.0,14.0,63807.0,150316.0,부산광역시,0.0459016393442622,2.355791684297961,30,0.3463333333333333,11.066666666666666,0.13333333333333333,32.93333333333333,0.16666666666666666,0.6489999999999999,12.533333333333333,0.33527696793002915,0.5043731778425656,0.4752186588921283,62.3,medium,39.8,low,채용경쟁력 낮음,0.8924,0.0762,0.0314
한국해양조사협회,기타공공기관,해양수산부,54.0,2.0,66656.0,180136.0,서울특별시,0.037037037037037,2.702472395583293,30,0.32866666666666666,11.3,0.1,32.56666666666667,0.16666666666666666,0.6906666666666667,12.533333333333333,0.4139941690962099,0.3629737609329446,0.18950437317784258,67.3,medium,43.1,medium,채용경쟁력 낮음,0.9097,0.0757,0.0147
한국해양진흥공사,기타공공기관,해양수산부,178.0,11.0,83887.0,250072.0,부산광역시,0.0617977528089887,2.9810578516337456,30,0.3426666666666666,10.833333333333334,0.06666666666666667,29.966666666666665,0.1,0.6873333333333334,12.2,0.7755102040816326,0.717201166180758,0.4008746355685131,68.4,medium,47.7,medium,전반적으로 안정,0.901,0.0779,0.0212
한국해외인프라도시개발지원공사,기타공공기관,국토교통부,99.0,5.0,83447.0,177766.0,서울특별시,0.0505050505050505,2.1302862895011203,30,0.30833333333333335,11.666666666666666,0.03333333333333333,29.8,0.06666666666666667,0.7193333333333333,9.9,0.7696793002915452,0.5816326530612245,0.029154518950437316,80.5,high,54.1,medium,전반적으로 안정,0.899,0.0851,0.0159
한국행정연구원,기타공공기관,국무조정실,118.0,8.0,69315.0,157785.0,서울특별시,0.0677966101694915,2.276347111014932,30,0.32733333333333337,10.966666666666667,0.03333333333333333,32.63333333333333,0.1,0.6943333333333332,10.766666666666667,0.5043731778425656,0.7725947521865889,0.17346938775510204,70.3,high,44.3,medium,채용경쟁력 낮음,0.9044,0.078,0.0176
한국형사·법무정책연구원,기타공공기관,국무조정실,102.0,7.0,70615.0,170447.0,서울특별시,0.0686274509803921,2.4137506195567515,30,0.34900000000000003,10.466666666666667,0.03333333333333333,34.4,0.16666666666666666,0.6576666666666667,11.4,0.5276967930029155,0.7755102040816326,0.521865889212828,64.2,medium,40.4,medium,채용경쟁력 낮음,0.9035,0.0821,0.0144
한국환경공단,준정부기관(위탁집행형),기후에너지환경부,3233.0,164.0,64394.0,179970.0,인천광역시,0.0507268790596968,2.794825604870019,96,0.4635416666666667,10.270833333333334,0.40625,35.59375,0.15625,0.6657291666666666,12.114583333333334,0.3556851311953353,0.5860058309037901,0.9358600583090378,29.9,low,26.1,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.8748,0.0998,0.0254
한국환경보전원,기타공공기관,기후에너지환경부,238.0,15.0,57846.0,148907.0,서울특별시,0.0630252100840336,2.5741970058431005,30,0.34400000000000003,10.533333333333333,0.1,39.13333333333333,0.23333333333333334,0.6516666666666667,11.833333333333334,0.1749271137026239,0.7346938775510204,0.4271137026239067,56.7,medium,35.9,low,채용경쟁력 낮음,0.9082,0.0734,0.0183
한국환경산업기술원,준정부기관(위탁집행형),기후에너지환경부,662.0,23.0,77422.0,179903.0,서울특별시,0.0347432024169184,2.323667691353879,30,0.361,10.866666666666667,0.1,35.96666666666667,0.2,0.6903333333333334,12.9,0.6822157434402333,0.32653061224489793,0.6239067055393586,63.1,medium,42.1,medium,채용경쟁력 낮음,0.8788,0.0967,0.0245
한국환경연구원,기타공공기관,국무조정실,237.0,5.0,85478.0,160481.0,세종특별자치시,0.0210970464135021,1.877453847773696,30,0.43733333333333335,10.7,0.36666666666666664,28.066666666666666,0.1,0.6910000000000001,11.6,0.7988338192419825,0.17201166180758018,0.8046647230320699,46.6,medium,37.0,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 채용경쟁력 낮음,0.924,0.0517,0.0243
한식진흥원,기타공공기관,농림축산식품부,44.0,1.0,61376.0,,서울특별시,0.0227272727272727,,30,0.34600000000000003,11.033333333333333,0.1,33.46666666666667,0.13333333333333333,0.6876666666666666,11.3,0.27113702623906705,0.18658892128279883,0.45918367346938777,60.8,medium,37.3,low,채용경쟁력 낮음,0.905,0.0832,0.0118
한전KDN,공기업(준시장형),기후에너지환경부,3021.0,96.0,76544.0,172792.0,전라남도,0.0317775571002979,2.257420568561873,90,0.3317777777777778,11.466666666666667,0.05555555555555555,29.822222222222223,0.1111111111111111,0.6702222222222223,11.322222222222223,0.6618075801749271,0.2857142857142857,0.22448979591836735,74.1,high,47.2,medium,전반적으로 안정,0.8848,0.0863,0.0289
한전KPS(주),공기업(준시장형),기후에너지환경부,6669.0,368.0,87205.0,207391.0,전라남도,0.0551806867596341,2.3782007912390344,200,0.34215,11.175,0.065,29.53,0.075,0.6690999999999999,11.83,0.8250728862973761,0.6443148688046647,0.3848396501457726,72.3,high,50.4,medium,전반적으로 안정,0.8814,0.086,0.0327
한전MCS(주),기타공공기관,기후에너지환경부,4361.0,585.0,62063.0,212830.0,전라남도,0.1341435450584728,3.4292573675136557,130,0.34092307692307694,10.738461538461538,0.12307692307692308,29.03076923076923,0.1,0.671,11.53076923076923,0.29737609329446063,0.9620991253644315,0.3760932944606414,60.3,medium,43.1,medium,채용경쟁력 낮음,0.8903,0.0714,0.0383
한전원자력연료주식회사,기타공공기관,기후에너지환경부,1172.0,48.0,88926.0,234015.0,대전광역시,0.0409556313993174,2.6315700694959854,35,0.4322857142857143,11.571428571428571,0.2857142857142857,34.142857142857146,0.17142857142857143,0.6374285714285713,12.742857142857142,0.8571428571428571,0.4402332361516035,0.7871720116618076,51.6,medium,44.5,medium,퇴사위험 상위권 | 고위험 직원 비율 높음 | 채용경쟁력 낮음,0.8905,0.0797,0.0298
항공안전기술원,기타공공기관,국토교통부,112.0,4.0,86112.0,189683.0,인천광역시,0.0357142857142857,2.2027475845410627,30,0.3843333333333333,9.8,0.2,40.53333333333333,0.13333333333333333,0.6356666666666667,14.2,0.8075801749271136,0.336734693877551,0.7405247813411079,50.3,medium,38.0,low,퇴사위험 상위권 | 채용경쟁력 낮음,0.8988,0.0886,0.0126
해양수산과학기술진흥원,기타공공기관,해양수산부,98.0,5.0,86516.0,225295.0,서울특별시,0.0510204081632653,2.6040847935641964,30,0.453,10.633333333333333,0.36666666666666664,34.0,0.1,0.6546666666666667,10.9,0.8163265306122449,0.5947521865889213,0.89067055393586,40.5,medium,37.5,low,퇴사위험 상위권 | 고위험 직원 비율 높음 | 조직건강도 주의,0.9002,0.0824,0.0175
해양환경공단,공기업(준시장형),해양수산부,739.0,49.0,73988.0,185202.0,서울특별시,0.0663058186738836,2.503135643617884,30,0.43200000000000005,10.866666666666667,0.23333333333333334,29.966666666666665,0.1,0.6829999999999999,10.366666666666667,0.6034985422740525,0.7638483965014577,0.7842565597667639,49.5,medium,36.5,low,퇴사위험 상위권 | 채용경쟁력 낮음,0.886,0.0919,0.0221
